,idx_pair,idx_obj1,idx_obj2,sep,refcol_psf_md,n_refcol_psf,refcol_ap_md,n_refcol_ap,muclip,sigmaclip,nclip,magmax
204,213.0,131.0,433.0,123.0,0.047847533340569015,37.0,0.03734755447981719,37.0,0.03922954288425061,0.022013544907834134,37.0,14.487245074220873
205,214.0,257.0,824.0,123.0,0.15183621807656866,24.0,0.16026296335975054,24.0,0.16166152526701624,0.018217290106758315,24.0,14.14432307644489
206,216.0,108.0,470.0,123.0,0.023384773796179203,7.0,0.02557666261205327,7.0,0.026246567638218515,0.00914860248998426,7.0,14.00277904671302
207,217.0,648.0,653.0,123.0,0.12368124587437102,11.0,0.13006250693514154,11.0,0.13253240948450778,0.019304137121230067,11.0,14.161978922068291
208,218.0,180.0,621.0,123.0,0.15633273498784828,12.0,0.15329357878941519,12.0,0.14414027304514487,0.02303519276225583,12.0,14.404796667492581
209,219.0,123.0,346.0,123.0,0.22870252620865728,26.0,0.22153785635896828,26.0,0.22640723376080826,0.01316410618903217,26.0,13.332381020479389
210,220.0,244.0,369.0,123.0,0.04308113642141276,4.0,0.06675621281515198,4.0,0.06716143938796515,0.011594534503043537,4.0,14.824208353898532
211,221.0,217.0,669.0,123.0,0.016890124561118824,27.0,0.01391808954809548,27.0,0.018445053104563205,0.01570468368987002,27.0,14.591246827002282
212,222.0,244.0,551.0,124.0,0.02555710737745187,61.0,0.019543059363694937,61.0,0.02486858791388444,0.017593614501600557,61.0,14.82005922999755
213,223.0,523.0,558.0,124.0,0.05904836241682254,28.0,0.06991465625372406,28.0,0.07073281809681069,0.01469787704104666,28.0,13.979050381763923
214,224.0,108.0,262.0,124.0,0.06700613215432583,23.0,0.07910751806833005,23.0,0.07804387245134345,0.013177371549990454,23.0,13.509227794438049
215,225.0,101.0,478.0,124.0,0.15600193768767312,17.0,0.16527170988557494,17.0,0.15511449401359137,0.03014670476076632,17.0,14.528124278699243
216,226.0,159.0,433.0,124.0,0.061527200256058734,37.0,0.05608496824555331,37.0,0.06653913935873289,0.03803194406037035,37.0,14.73911690148212
217,227.0,545.0,550.0,124.0,0.036264475692471265,21.0,0.041702433518368665,21.0,0.040901608990984224,0.025835990202530128,21.0,14.325764232945035
218,228.0,201.0,648.0,125.0,0.07252180284871645,12.0,0.07348384074369729,12.0,0.068243058304111,0.03500101086685656,12.0,14.864139951606973
219,229.0,101.0,217.0,125.0,0.04447210255370315,30.0,0.0451192571366823,30.0,0.04667999022650176,0.0239684070429539,30.0,14.589401606928766
220,230.0,111.0,538.0,125.0,0.03301797778671833,16.0,0.04672174082334468,16.0,0.04613905356904524,0.025296487054500837,16.0,14.927885599170924
221,231.0,175.0,619.0,126.0,0.36075079185659664,4.0,0.32382295311085674,4.0,0.3395514597349112,0.042421107215766106,4.0,14.914705529135365
222,232.0,97.0,621.0,127.0,0.18730249080354966,48.0,0.19166265199692578,48.0,0.18788016902127583,0.023110103944466755,48.0,14.401564704751852
223,234.0,109.0,551.0,128.0,0.036289329624758615,22.0,0.04439038643866944,22.0,0.04888804588230884,0.032086735779481415,22.0,14.847493974169835
224,235.0,460.0,551.0,128.0,0.02922662779837104,8.0,0.03492731303905572,8.0,0.03929639392636086,0.020529873384871025,8.0,15.042626720182433
225,236.0,550.0,621.0,128.0,0.03817223322961372,24.0,0.02759245128778165,24.0,0.03160149729911373,0.02180429110841409,24.0,14.392791232673023
226,237.0,308.0,658.0,128.0,0.1878994544671233,10.0,0.19373711459341347,10.0,0.18930215422831723,0.024598927211096775,10.0,14.549483031750981
227,238.0,257.0,596.0,128.0,0.013918859673839101,6.0,0.01686589622865675,6.0,0.01929225562529761,0.013403585525690138,6.0,15.025509962042939
228,239.0,308.0,944.0,129.0,0.04830062986381467,18.0,0.06280302735464716,18.0,0.05688780374012738,0.025474862146939458,18.0,14.554810485898983
229,240.0,721.0,907.0,130.0,0.06542612585342589,7.0,0.07174265687042336,7.0,0.07410961063055435,0.03889949068133092,7.0,14.682412690692049
230,241.0,64.0,648.0,130.0,0.055517168646497694,1.0,0.037781891437452586,1.0,0.037781891437452586,0.0,1.0,15.038624456660749
231,242.0,538.0,944.0,130.0,0.11749415130963747,7.0,0.1081083081718539,7.0,0.1053029384055836,0.020063196521472405,7.0,14.199218957106384
232,243.0,654.0,983.0,130.0,0.2823886813857701,13.0,0.27845367701596757,13.0,0.2730381900597107,0.016517787089432436,13.0,13.95655907449624
233,244.0,108.0,257.0,131.0,0.1062297837145465,33.0,0.09740045136061504,33.0,0.09907926775198642,0.013943407727993722,33.0,14.14531221315
