,idx_pair,idx_obj1,idx_obj2,sep,refcol_psf_md,n_refcol_psf,refcol_ap_md,n_refcol_ap,muclip,sigmaclip,nclip,magmax
364,369.0,478.0,913.0,164.0,0.19811225051574333,15.0,0.22607103266171968,15.0,0.22463789812396395,0.01206151291924831,15.0,15.106343817440512
365,370.0,550.0,648.0,164.0,0.3848716296820598,14.0,0.3627782223896867,14.0,0.3658754557795347,0.016110712558528462,14.0,15.347398424225371
366,371.0,64.0,526.0,164.0,0.03295754760854841,46.0,0.03727290856651688,46.0,0.037685024073269346,0.01606247618422465,46.0,15.780394335473073
367,372.0,101.0,109.0,164.0,0.5160909884903573,66.0,0.5251854678929364,66.0,0.5258593807579669,0.014708628122804508,66.0,15.638952611870714
368,373.0,551.0,865.0,165.0,0.5117352526181351,24.0,0.5262258667966586,24.0,0.5220331524561822,0.012009481479080542,24.0,14.504565732248725
369,374.0,201.0,909.0,165.0,0.4072323385862493,51.0,0.4048458686936627,51.0,0.40585688995630403,0.015329033370026338,51.0,15.742959925343149
370,375.0,118.0,470.0,165.0,0.0638615637700699,41.0,0.06312379797182999,41.0,0.06104193591374119,0.015268236309022316,41.0,15.709616132677125
371,376.0,526.0,944.0,165.0,0.619209296119708,13.0,0.6346448090666392,13.0,0.6319401705874351,0.01651242947543774,13.0,15.95528179115968
372,377.0,523.0,948.0,165.0,0.8522916012031763,4.0,0.861453219561013,4.0,0.8609875879448796,0.009495446749747331,4.0,15.079028253365452
373,378.0,111.0,658.0,165.0,0.864086741860044,17.0,0.7963287860234463,17.0,0.7959572753919121,0.01973176020698925,17.0,15.848036879548326
374,379.0,64.0,907.0,165.0,0.4729898798272636,40.0,0.49187423267495856,40.0,0.4867529348855797,0.03509393383727205,40.0,16.319786353580465
375,380.0,244.0,715.0,165.0,0.4529174549867925,11.0,0.43987289407163566,11.0,0.43579856201009437,0.024803106478918154,11.0,16.385612389729538
376,381.0,460.0,610.0,166.0,0.9089307231565265,21.0,0.9122203746699817,21.0,0.9089272692996788,0.022920318955307026,21.0,16.55752854506765
377,382.0,111.0,308.0,166.0,0.019933712782735924,73.0,0.016483790540222643,73.0,0.01763793397451415,0.011943307268226042,73.0,15.846321361382692
378,383.0,123.0,131.0,166.0,0.97980042564941,79.0,0.9866058625789496,79.0,0.986716584716696,0.013786140127820624,79.0,15.410723504337804
379,384.0,150.0,558.0,166.0,0.8979028628987118,30.0,0.910117929951948,30.0,0.9095601982961774,0.009297062113265938,30.0,14.959460617907927
380,386.0,123.0,527.0,167.0,0.03261001358653459,19.0,0.022681850530901215,19.0,0.02062029551059951,0.010673577415491922,19.0,15.405211989204084
381,387.0,545.0,618.0,168.0,0.077914955354772,2.0,0.10071749331925961,2.0,0.10071749331925961,0.001672246188628712,2.0,14.484113907395532
382,388.0,470.0,596.0,168.0,0.3644519451712007,3.0,0.39949058437623997,3.0,0.3891576422918626,0.01540036020636694,3.0,16.27703649516628
383,389.0,175.0,721.0,168.0,0.11404996151424118,4.0,0.14096036179331062,4.0,0.14126045666860376,0.021481103145306744,4.0,15.657831573904826
384,390.0,123.0,489.0,169.0,0.5964387111232803,30.0,0.5959197491778045,30.0,0.5939962657209072,0.01899389463207176,30.0,15.598115258447908
385,391.0,64.0,201.0,169.0,0.12635905994646102,129.0,0.12359502565478131,129.0,0.12612560314262086,0.02209203771127718,129.0,15.779657629667284
386,392.0,123.0,721.0,169.0,0.6942610295183975,7.0,0.6975727609563158,7.0,0.7016494130300153,0.02137058311433916,7.0,15.671775559899848
387,393.0,108.0,648.0,169.0,0.03871168622917942,25.0,0.01855040609506098,25.0,0.017317173106457206,0.011634977722150271,25.0,15.356624754139805
388,394.0,109.0,596.0,169.0,0.16160078455980642,20.0,0.17473066111703073,20.0,0.17638857376987643,0.017367314745337384,20.0,16.266389524027737
389,395.0,108.0,175.0,169.0,0.32769766267338873,18.0,0.33393858615064254,18.0,0.3306462023811133,0.01446625294160838,18.0,15.562951506662332
390,396.0,201.0,523.0,170.0,0.3119642652364458,59.0,0.31576369355846623,59.0,0.315463772803691,0.015615197406058169,59.0,15.738679924965592
391,397.0,244.0,948.0,170.0,0.7723372982073675,12.0,0.7838854497234413,12.0,0.7859672595058993,0.014521931854700807,12.0,15.307537345175827
392,398.0,118.0,141.0,171.0,0.3573562009221636,66.0,0.3650198630719075,66.0,0.36434743717570084,0.017065948502793946,66.0,15.708239905475263
393,399.0,262.0,621.0,171.0,0.3339420348017299,17.0,0.33352747711905906,17.0,0.3335667408672401,0.012738974868221552,17.0,15.231900831011888
394,400.0,244.0,813.0,171.0,0.5019703771991875,42.0,0.5054887584857939,42.0,0.5066688642295247,0.026461464219707426,42.0,16.39589394154835
395,401.0,385.0,538.0,171.0,1.3053833761988631,3.0,1.3284220921064893,3.0,1.3279774135400402,0.002907413334960992,3.0,16.32017074884247
396,402.0,596.0,610.0,171.0,0.7091985030491994,5.0,0.6969635109837018,5.0,0.6947989453960904,0.026688927894474013,5.0,16.545182743849878
397,403.0,478.0,669.0,171.0,0.04527261375052749,14.0,0.04761147695034573,14.0,0.048000586436371506,0.015931955086482055,14.0,15.166393291780226
398,404.0,131.0,653.0,171.0,0.017484052916616477,54.0,0.012857609796246727,54.0,0.015211411502292747,0.00955792522497774,54.0,14.333674591979069
399,405.0,545.0,621.0,171.0,0.055026472092400525,13.0,0.006139862694558573,13.0,0.007798658146706627,0.006317528077332018,13.0,15.225194138394844
400,406.0,159.0,648.0,171.0,0.11031888858589767,27.0,0.08863423027261597,27.0,0.09083184025751952,0.019934847571311167,27.0,15.829405324815935
401,407.0,150.0,913.0,172.0,1.1553094407342375,25.0,1.1649849779200014,25.0,1.1673097268617194,0.012188419815759613,25.0,14.96313724147026
402,408.0,118.0,201.0,172.0,0.23794331624783815,119.0,0.24886836580225946,119.0,0.24718366343164977,0.021810523518909546,119.0,15.743002618634366
403,409.0,64.0,658.0,172.0,0.9380260815622794,12.0,0.8493278865114737,12.0,0.8495957427030056,0.020368665360297234,12.0,15.7666686382044
404,410.0,204.0,244.0,172.0,0.23945882088055193,40.0,0.23541591188320687,40.0,0.23473196676191868,0.01614237918123918,40.0,15.700834717784836
405,411.0,526.0,621.0,173.0,0.04857064294980873,20.0,0.03011561992728584,20.0,0.02949058947696086,0.008671362972963701,20.0,15.431607574772553
406,412.0,257.0,610.0,173.0,0.8049068789872544,42.0,0.8233045618980599,42.0,0.8232121590579509,0.029196735338337342,42.0,16.557699537017704
407,413.0,159.0,669.0,174.0,0.10417825512040402,19.0,0.07804627940563513,19.0,0.08375830989796883,0.01996390425430077,19.0,15.832140632288084
408,414.0,346.0,983.0,174.0,0.839492053525321,2.0,0.9227209073037921,2.0,0.9227209073037921,0.007793983528270765,2.0,16.179641968173417
409,415.0,217.0,433.0,174.0,0.05225768736552805,22.0,0.0368712682413781,22.0,0.03290144590464146,0.01397384155667956,22.0,15.58560840652721
410,416.0,262.0,526.0,174.0,0.3047392532113484,24.0,0.30290953327861825,24.0,0.304604837124478,0.0142044492347506,24.0,15.443314640569277
