,objidx1,objidx2,G1_R1,G2_R2,Z1_Y1,Z2_Y2,sep
2196,944.0,948.0,1.0557563320453802,1.1472113494543803,,,445.91977892253755
418,118.0,618.0,0.3798562175365543,0.3638977839865518,-0.0991729534052208,-0.0542154659393929,446.0244871606486
1249,346.0,658.0,0.3877914368600148,1.400580446831814,-0.0168756900538564,-0.3233799072499579,446.1310863281083
1873,551.0,721.0,0.2888732238449911,0.5370507141905243,-0.0030033910363513,-0.2024180656034708,446.15530054826786
343,111.0,460.0,0.5407397106760765,0.4581448705970885,-0.1121622906534156,-0.0401793351666732,446.4953430497436
547,131.0,824.0,0.2734970111348254,1.5607499465338996,0.0089768993939713,-0.3478656610576447,446.74885264346165
1889,558.0,619.0,0.4841462695570797,1.7727422258750565,-0.0283634295386274,-0.4734585361609156,446.98153101849334
2030,648.0,865.0,0.7005990700568212,0.8092066282191936,-0.1446564667726271,-0.0801427495468622,447.10177549573996
1266,369.0,392.0,0.6028465370784097,0.474474705316382,-0.0556801815683272,-0.0202723417008456,447.1349589513391
395,118.0,308.0,0.3798562175365543,0.5473839636844602,-0.0991729534052208,-0.13746368534939,447.62336535292434
2088,657.0,958.0,0.4361576926289423,0.2887327800704931,-0.0525618238380261,,447.90609008845144
51,64.0,669.0,0.4804471102051302,0.5338934680833116,-0.0946389306007677,-0.1918272594524772,448.2707500895208
378,111.0,958.0,0.5407397106760765,0.2887327800704931,-0.1121622906534156,,448.406772878417
2026,648.0,715.0,0.7005990700568212,0.7949114140184914,-0.1446564667726271,-0.2072596685470298,448.5408008672171
1760,527.0,658.0,1.2210648311922867,1.400580446831814,-0.2845261957865812,-0.3233799072499579,449.1836595103727
1683,523.0,526.0,0.2973625710367606,0.4426510213935941,-0.0467493534154517,-0.0707559855307007,449.20424444059455
972,217.0,715.0,0.539712012701127,0.7949114140184914,-0.1364498662411186,-0.2072596685470298,449.4307711305456
1935,610.0,618.0,1.3569992791473489,0.3638977839865518,-0.3269390478661211,-0.0542154659393929,449.5187782630144
1888,558.0,618.0,0.4841462695570797,0.3638977839865518,-0.0283634295386274,-0.0542154659393929,449.6123624132652
1302,369.0,944.0,0.6028465370784097,1.0557563320453802,-0.0556801815683272,,449.7913723710941
27,64.0,440.0,0.4804471102051302,0.2780580691147349,-0.0946389306007677,-0.0068383139519543,450.03508783479924
1976,618.0,950.0,0.3638977839865518,1.3716271127683657,-0.0542154659393929,,450.1347950468686
166,101.0,545.0,1.0428293701656184,0.4573672389475725,-0.2188056403427634,-0.0479998457382802,450.22296888444305
782,180.0,217.0,1.1549035717395917,0.539712012701127,-0.2920876525947573,-0.1364498662411186,450.3293019668255
1903,558.0,909.0,0.4841462695570797,0.2060389342992028,-0.0283634295386274,,450.3418677906085
1016,244.0,653.0,0.3699640090698128,0.2592395005352426,-0.0127327447922631,0.058392862828585,450.453319743623
174,101.0,621.0,1.0428293701656184,0.4747998361159471,-0.2188056403427634,-0.089738268432729,450.636048383518
1403,414.0,550.0,0.6007116569398203,0.3306816090929487,-0.1534856423674284,-0.0820574712389312,451.0835699350146
553,131.0,948.0,0.2734970111348254,1.1472113494543803,0.0089768993939713,,451.21921814624955
364,111.0,657.0,0.5407397106760765,0.4361576926289423,-0.1121622906534156,-0.0525618238380261,451.2876605899961
1945,610.0,721.0,1.3569992791473489,0.5370507141905243,-0.3269390478661211,-0.2024180656034708,451.3705410192607
1244,346.0,621.0,0.3877914368600148,0.4747998361159471,-0.0168756900538564,-0.089738268432729,451.3944176295631
427,118.0,715.0,0.3798562175365543,0.7949114140184914,-0.0991729534052208,-0.2072596685470298,451.87489507398647
2037,648.0,958.0,0.7005990700568212,0.2887327800704931,-0.1446564667726271,,451.89672667776046
478,123.0,619.0,1.242390057322698,1.7727422258750565,-0.2688044198243418,-0.4734585361609156,452.00822823579136
705,159.0,621.0,0.6182618281146386,0.4747998361159471,-0.1246897644802125,-0.089738268432729,452.0488855400532
2170,865.0,948.0,0.8092066282191936,1.1472113494543803,-0.0801427495468622,,452.2212219522038
181,101.0,715.0,1.0428293701656184,0.7949114140184914,-0.2188056403427634,-0.2072596685470298,452.7013378871658
1054,257.0,545.0,0.5563878226718764,0.4573672389475725,-0.1728355159895311,-0.0479998457382802,452.72148864541805
417,118.0,610.0,0.3798562175365543,1.3569992791473489,-0.0991729534052208,-0.3269390478661211,452.8259790178125
2123,715.0,865.0,0.7949114140184914,0.8092066282191936,-0.2072596685470298,-0.0801427495468622,452.90545868414637
1918,596.0,657.0,0.6817910317689488,0.4361576926289423,-0.2001264560099329,-0.0525618238380261,452.914537930761
1255,346.0,865.0,0.3877914368600148,0.8092066282191936,-0.0168756900538564,-0.0801427495468622,453.1812999808741
274,109.0,308.0,0.5228797155046276,0.5473839636844602,-0.0671651894674969,-0.13746368534939,453.2276174008084
495,123.0,948.0,1.242390057322698,1.1472113494543803,-0.2688044198243418,,453.2408271174133
65,64.0,983.0,0.4804471102051302,1.2725375188574208,-0.0946389306007677,,453.3997979751596
1370,392.0,621.0,0.474474705316382,0.4747998361159471,-0.0202723417008456,-0.089738268432729,453.4824709388157
1878,551.0,909.0,0.2888732238449911,0.2060389342992028,-0.0030033910363513,,453.7932858946241
1276,369.0,526.0,0.6028465370784097,0.4426510213935941,-0.0556801815683272,-0.0707559855307007,453.8139839825106
2147,813.0,907.0,0.8642150276187834,0.9802829428936306,-0.175939274222328,,454.0171440354551
1277,369.0,527.0,0.6028465370784097,1.2210648311922867,-0.0556801815683272,-0.2845261957865812,454.02434257615135
1128,262.0,963.0,0.1440649949977128,0.6605751660104495,0.0057264380254409,,454.28161895654233
1798,538.0,913.0,0.0044495280079726,0.255091083272486,-0.0078382362108335,,454.3369491527874
64,64.0,963.0,0.4804471102051302,0.6605751660104495,-0.0946389306007677,,454.5587356926652
640,150.0,527.0,1.3920139742487887,1.2210648311922867,-0.3406909655776466,-0.2845261957865812,455.2974754960054
1968,618.0,813.0,0.3638977839865518,0.8642150276187834,-0.0542154659393929,-0.175939274222328,455.46093216939653
171,101.0,610.0,1.0428293701656184,1.3569992791473489,-0.2188056403427634,-0.3269390478661211,456.14388373102764
603,141.0,813.0,0.7350417839778682,0.8642150276187834,-0.114435582810545,-0.175939274222328,456.22693987725944
526,131.0,526.0,0.2734970111348254,0.4426510213935941,0.0089768993939713,-0.0707559855307007,456.51974301311157
283,109.0,468.0,0.5228797155046276,0.2370517424707365,-0.0671651894674969,-0.0877330836376693,456.71084386810946
1411,414.0,648.0,0.6007116569398203,0.7005990700568212,-0.1534856423674284,-0.1446564667726271,457.0469364737472
1978,618.0,963.0,0.3638977839865518,0.6605751660104495,-0.0542154659393929,,457.3033793028212
1846,550.0,715.0,0.3306816090929487,0.7949114140184914,-0.0820574712389312,-0.2072596685470298,457.79064006073816
1442,433.0,550.0,0.4828167838344139,0.3306816090929487,-0.0511213924651077,-0.0820574712389312,458.1234304260974
48,64.0,654.0,0.4804471102051302,0.3312012825731614,-0.0946389306007677,0.0077697488820973,458.1277450037434
1620,478.0,538.0,0.4731754205288183,0.0044495280079726,-0.0650309915947531,-0.0078382362108335,458.6523973214454
1113,262.0,657.0,0.1440649949977128,0.4361576926289423,0.0057264380254409,-0.0525618238380261,458.77351349305974
1172,272.0,950.0,0.3443565958799794,1.3716271127683657,-0.0824008272094793,,458.98369330654117
2179,907.0,950.0,0.9802829428936306,1.3716271127683657,,,459.4040203322357
2156,824.0,865.0,1.5607499465338996,0.8092066282191936,-0.3478656610576447,-0.0801427495468622,459.46427608591546
1885,551.0,983.0,0.2888732238449911,1.2725375188574208,-0.0030033910363513,,459.53333296665244
2146,813.0,865.0,0.8642150276187834,0.8092066282191936,-0.175939274222328,-0.0801427495468622,459.5416143982153
128,97.0,958.0,1.247826790080195,0.2887327800704931,-0.3458129272339558,,459.8461425554402
830,180.0,958.0,1.1549035717395917,0.2887327800704931,-0.2920876525947573,,459.9105862480917
1425,414.0,944.0,0.6007116569398203,1.0557563320453802,-0.1534856423674284,,460.0182854781673
290,109.0,538.0,0.5228797155046276,0.0044495280079726,-0.0671651894674969,-0.0078382362108335,460.43741348766844
1176,308.0,346.0,0.5473839636844602,0.3877914368600148,-0.13746368534939,-0.0168756900538564,460.54062191705196
958,217.0,550.0,0.539712012701127,0.3306816090929487,-0.1364498662411186,-0.0820574712389312,460.7428325136735
949,217.0,468.0,0.539712012701127,0.2370517424707365,-0.1364498662411186,-0.0877330836376693,461.20753366911805
611,141.0,950.0,0.7350417839778682,1.3716271127683657,-0.114435582810545,,461.3450999960325
1135,272.0,414.0,0.3443565958799794,0.6007116569398203,-0.0824008272094793,-0.1534856423674284,461.41902003546625
629,150.0,392.0,1.3920139742487887,0.474474705316382,-0.3406909655776466,-0.0202723417008456,461.4237004669826
2017,621.0,950.0,0.4747998361159471,1.3716271127683657,-0.089738268432729,,461.57514725350677
1148,272.0,550.0,0.3443565958799794,0.3306816090929487,-0.0824008272094793,-0.0820574712389312,461.8797082648195
1530,460.0,669.0,0.4581448705970885,0.5338934680833116,-0.0401793351666732,-0.1918272594524772,461.99259900674855
1092,262.0,460.0,0.1440649949977128,0.4581448705970885,0.0057264380254409,-0.0401793351666732,462.47897018891115
1937,610.0,621.0,1.3569992791473489,0.4747998361159471,-0.3269390478661211,-0.089738268432729,463.3717266458773
1780,538.0,596.0,0.0044495280079726,0.6817910317689488,-0.0078382362108335,-0.2001264560099329,464.45313380684706
1127,262.0,958.0,0.1440649949977128,0.2887327800704931,0.0057264380254409,,464.50643683720483
1913,596.0,619.0,0.6817910317689488,1.7727422258750565,-0.2001264560099329,-0.4734585361609156,464.62523701720767
2019,621.0,963.0,0.4747998361159471,0.6605751660104495,-0.089738268432729,,465.4129176455001
1483,440.0,596.0,0.2780580691147349,0.6817910317689488,-0.0068383139519543,-0.2001264560099329,465.57199249114916
1401,414.0,538.0,0.6007116569398203,0.0044495280079726,-0.1534856423674284,-0.0078382362108335,465.60173384363765
1834,550.0,558.0,0.3306816090929487,0.4841462695570797,-0.0820574712389312,-0.0283634295386274,465.7843168965672
1358,392.0,523.0,0.474474705316382,0.2973625710367606,-0.0202723417008456,-0.0467493534154517,465.8881541934725
2133,721.0,813.0,0.5370507141905243,0.8642150276187834,-0.2024180656034708,-0.175939274222328,465.8891080150236
700,159.0,558.0,0.6182618281146386,0.4841462695570797,-0.1246897644802125,-0.0283634295386274,465.91620082144243
1914,596.0,621.0,0.6817910317689488,0.4747998361159471,-0.2001264560099329,-0.089738268432729,465.98765376400655
2055,653.0,958.0,0.2592395005352426,0.2887327800704931,0.058392862828585,,466.0340193231
1938,610.0,648.0,1.3569992791473489,0.7005990700568212,-0.3269390478661211,-0.1446564667726271,466.47817833159326
2141,721.0,950.0,0.5370507141905243,1.3716271127683657,-0.2024180656034708,,466.60423039908994
535,131.0,618.0,0.2734970111348254,0.3638977839865518,0.0089768993939713,-0.0542154659393929,467.307256066846
1139,272.0,468.0,0.3443565958799794,0.2370517424707365,-0.0824008272094793,-0.0877330836376693,467.6544985203727
2009,621.0,813.0,0.4747998361159471,0.8642150276187834,-0.089738268432729,-0.175939274222328,467.8463511512193
974,217.0,813.0,0.539712012701127,0.8642150276187834,-0.1364498662411186,-0.175939274222328,468.1809429159633
995,244.0,433.0,0.3699640090698128,0.4828167838344139,-0.0127327447922631,-0.0511213924651077,468.45566194516533
462,123.0,460.0,1.242390057322698,0.4581448705970885,-0.2688044198243418,-0.0401793351666732,468.46367774984225
1890,558.0,621.0,0.4841462695570797,0.4747998361159471,-0.0283634295386274,-0.089738268432729,468.4892679740528
91,97.0,433.0,1.247826790080195,0.4828167838344139,-0.3458129272339558,-0.0511213924651077,468.5848894460779
534,131.0,610.0,0.2734970111348254,1.3569992791473489,0.0089768993939713,-0.3269390478661211,468.85809813452124
544,131.0,715.0,0.2734970111348254,0.7949114140184914,0.0089768993939713,-0.2072596685470298,469.06083162071
1566,468.0,669.0,0.2370517424707365,0.5338934680833116,-0.0877330836376693,-0.1918272594524772,469.158363130787
1684,523.0,527.0,0.2973625710367606,1.2210648311922867,-0.0467493534154517,-0.2845261957865812,469.17510942063507
1375,392.0,658.0,0.474474705316382,1.400580446831814,-0.0202723417008456,-0.3233799072499579,469.33433305964877
512,131.0,308.0,0.2734970111348254,0.5473839636844602,0.0089768993939713,-0.13746368534939,469.5665544941533
1527,460.0,654.0,0.4581448705970885,0.3312012825731614,-0.0401793351666732,0.0077697488820973,470.02467094422127
1186,308.0,478.0,0.5473839636844602,0.4731754205288183,-0.13746368534939,-0.0650309915947531,470.471514460516
2014,621.0,913.0,0.4747998361159471,0.255091083272486,-0.089738268432729,,470.52751637347205
1179,308.0,392.0,0.5473839636844602,0.474474705316382,-0.13746368534939,-0.0202723417008456,470.9805264155377
1385,392.0,944.0,0.474474705316382,1.0557563320453802,-0.0202723417008456,,471.1125778469342
1012,244.0,618.0,0.3699640090698128,0.3638977839865518,-0.0127327447922631,-0.0542154659393929,471.3783890789732
1525,460.0,648.0,0.4581448705970885,0.7005990700568212,-0.0401793351666732,-0.1446564667726271,471.70206694796764
742,175.0,460.0,0.4007304775887341,0.4581448705970885,-0.0783147327949063,-0.0401793351666732,472.0795967242068
1714,523.0,983.0,0.2973625710367606,1.2725375188574208,-0.0467493534154517,,472.34790136799796
28,64.0,460.0,0.4804471102051302,0.4581448705970885,-0.0946389306007677,-0.0401793351666732,472.4842774749643
1505,440.0,958.0,0.2780580691147349,0.2887327800704931,-0.0068383139519543,,472.50358854650165
1892,558.0,653.0,0.4841462695570797,0.2592395005352426,-0.0283634295386274,0.058392862828585,473.1237196502354
2125,715.0,909.0,0.7949114140184914,0.2060389342992028,-0.2072596685470298,,473.90664024413155
1259,346.0,944.0,0.3877914368600148,1.0557563320453802,-0.0168756900538564,,474.11922355292614
1791,538.0,715.0,0.0044495280079726,0.7949114140184914,-0.0078382362108335,-0.2072596685470298,474.22988188424523
297,109.0,618.0,0.5228797155046276,0.3638977839865518,-0.0671651894674969,-0.0542154659393929,474.75358043289026
1896,558.0,669.0,0.4841462695570797,0.5338934680833116,-0.0283634295386274,-0.1918272594524772,474.80006885170246
2171,865.0,950.0,0.8092066282191936,1.3716271127683657,-0.0801427495468622,,475.1962194013192
1574,468.0,913.0,0.2370517424707365,0.255091083272486,-0.0877330836376693,,475.20785950096706
420,118.0,621.0,0.3798562175365543,0.4747998361159471,-0.0991729534052208,-0.089738268432729,475.84390812852723
1007,244.0,550.0,0.3699640090698128,0.3306816090929487,-0.0127327447922631,-0.0820574712389312,475.8548112169796
733,175.0,272.0,0.4007304775887341,0.3443565958799794,-0.0783147327949063,-0.0824008272094793,476.2547676315943
1052,257.0,527.0,0.5563878226718764,1.2210648311922867,-0.1728355159895311,-0.2845261957865812,476.5555847124752
1310,385.0,433.0,1.3079163700459553,0.4828167838344139,-0.3006173853868414,-0.0511213924651077,476.64976827155874
49,64.0,657.0,0.4804471102051302,0.4361576926289423,-0.0946389306007677,-0.0525618238380261,476.7236249727819
154,101.0,414.0,1.0428293701656184,0.6007116569398203,-0.2188056403427634,-0.1534856423674284,477.0456113547583
429,118.0,813.0,0.3798562175365543,0.8642150276187834,-0.0991729534052208,-0.175939274222328,477.15325625960384
63,64.0,958.0,0.4804471102051302,0.2887327800704931,-0.0946389306007677,,477.2139985818269
753,175.0,551.0,0.4007304775887341,0.2888732238449911,-0.0783147327949063,-0.0030033910363513,477.2837294515068
1384,392.0,913.0,0.474474705316382,0.255091083272486,-0.0202723417008456,,477.31443377016996
1563,468.0,654.0,0.2370517424707365,0.3312012825731614,-0.0877330836376693,0.0077697488820973,477.3586806775886
632,150.0,440.0,1.3920139742487887,0.2780580691147349,-0.3406909655776466,-0.0068383139519543,478.1177263578155
400,118.0,414.0,0.3798562175365543,0.6007116569398203,-0.0991729534052208,-0.1534856423674284,478.44413908916755
1423,414.0,909.0,0.6007116569398203,0.2060389342992028,-0.1534856423674284,,478.93091995524867
2127,715.0,944.0,0.7949114140184914,1.0557563320453802,-0.2072596685470298,,479.64732033586023
1041,257.0,392.0,0.5563878226718764,0.474474705316382,-0.1728355159895311,-0.0202723417008456,479.8310783424442
183,101.0,813.0,1.0428293701656184,0.8642150276187834,-0.2188056403427634,-0.175939274222328,479.8824938003885
1564,468.0,657.0,0.2370517424707365,0.4361576926289423,-0.0877330836376693,-0.0525618238380261,480.0825958210632
412,118.0,545.0,0.3798562175365543,0.4573672389475725,-0.0991729534052208,-0.0479998457382802,480.24566829501043
486,123.0,715.0,1.242390057322698,0.7949114140184914,-0.2688044198243418,-0.2072596685470298,480.3611756911113
1240,346.0,596.0,0.3877914368600148,0.6817910317689488,-0.0168756900538564,-0.2001264560099329,480.3764550858124
1686,523.0,545.0,0.2973625710367606,0.4573672389475725,-0.0467493534154517,-0.0479998457382802,480.79284956415694
982,217.0,950.0,0.539712012701127,1.3716271127683657,-0.1364498662411186,,481.04867405868055
1648,478.0,963.0,0.4731754205288183,0.6605751660104495,-0.0650309915947531,,481.655376830756
2142,721.0,958.0,0.5370507141905243,0.2887327800704931,-0.2024180656034708,,481.71250754462307
1440,433.0,538.0,0.4828167838344139,0.0044495280079726,-0.0511213924651077,-0.0078382362108335,481.770539097452
654,150.0,657.0,1.3920139742487887,0.4361576926289423,-0.3406909655776466,-0.0525618238380261,481.8338088237389
945,217.0,414.0,0.539712012701127,0.6007116569398203,-0.1364498662411186,-0.1534856423674284,482.0300099984736
1859,550.0,983.0,0.3306816090929487,1.2725375188574208,-0.0820574712389312,,482.1588015362902
1013,244.0,619.0,0.3699640090698128,1.7727422258750565,-0.0127327447922631,-0.4734585361609156,482.30967323197507
729,175.0,217.0,0.4007304775887341,0.539712012701127,-0.0783147327949063,-0.1364498662411186,482.36179751855934
1044,257.0,440.0,0.5563878226718764,0.2780580691147349,-0.1728355159895311,-0.0068383139519543,482.7827392242199
1238,346.0,551.0,0.3877914368600148,0.2888732238449911,-0.0168756900538564,-0.0030033910363513,483.18141928991764
1994,619.0,913.0,1.7727422258750565,0.255091083272486,-0.4734585361609156,,483.3216352436805
1066,257.0,657.0,0.5563878226718764,0.4361576926289423,-0.1728355159895311,-0.0525618238380261,483.3608663790301
1627,478.0,618.0,0.4731754205288183,0.3638977839865518,-0.0650309915947531,-0.0542154659393929,483.90853517855453
720,159.0,944.0,0.6182618281146386,1.0557563320453802,-0.1246897644802125,,483.9583404030578
1893,558.0,654.0,0.4841462695570797,0.3312012825731614,-0.0283634295386274,0.0077697488820973,484.053294937305
1480,440.0,550.0,0.2780580691147349,0.3306816090929487,-0.0068383139519543,-0.0820574712389312,484.47033902466467
2028,648.0,813.0,0.7005990700568212,0.8642150276187834,-0.1446564667726271,-0.175939274222328,484.5065510380724
1183,308.0,460.0,0.5473839636844602,0.4581448705970885,-0.13746368534939,-0.0401793351666732,485.0209337663515
1836,550.0,610.0,0.3306816090929487,1.3569992791473489,-0.0820574712389312,-0.3269390478661211,485.694805119837
1532,460.0,721.0,0.4581448705970885,0.5370507141905243,-0.0401793351666732,-0.2024180656034708,486.3425308674574
1779,538.0,558.0,0.0044495280079726,0.4841462695570797,-0.0078382362108335,-0.0283634295386274,486.60936226718104
1570,468.0,824.0,0.2370517424707365,1.5607499465338996,-0.0877330836376693,-0.3478656610576447,487.0088255116403
956,217.0,538.0,0.539712012701127,0.0044495280079726,-0.1364498662411186,-0.0078382362108335,487.11807103434154
1279,369.0,545.0,0.6028465370784097,0.4573672389475725,-0.0556801815683272,-0.0479998457382802,487.2711987651055
437,118.0,950.0,0.3798562175365543,1.3716271127683657,-0.0991729534052208,,487.63642456041225
2036,648.0,950.0,0.7005990700568212,1.3716271127683657,-0.1446564667726271,,488.1078655229676
116,97.0,669.0,1.247826790080195,0.5338934680833116,-0.3458129272339558,-0.1918272594524772,488.25492389911005
1146,272.0,538.0,0.3443565958799794,0.0044495280079726,-0.0824008272094793,-0.0078382362108335,488.3520282086261
688,159.0,460.0,0.6182618281146386,0.4581448705970885,-0.1246897644802125,-0.0401793351666732,488.62154865088223
2047,653.0,824.0,0.2592395005352426,1.5607499465338996,0.058392862828585,-0.3478656610576447,489.2115906885588
191,101.0,950.0,1.0428293701656184,1.3716271127683657,-0.2188056403427634,,489.5014916576751
1018,244.0,657.0,0.3699640090698128,0.4361576926289423,-0.0127327447922631,-0.0525618238380261,489.5097072848754
189,101.0,944.0,1.0428293701656184,1.0557563320453802,-0.2188056403427634,,490.3208462335221
1335,385.0,669.0,1.3079163700459553,0.5338934680833116,-0.3006173853868414,-0.1918272594524772,490.6839094403665
371,111.0,865.0,0.5407397106760765,0.8092066282191936,-0.1121622906534156,-0.0801427495468622,491.44461120509004
1769,527.0,913.0,1.2210648311922867,0.255091083272486,-0.2845261957865812,,491.9184868445023
2143,721.0,963.0,0.5370507141905243,0.6605751660104495,-0.2024180656034708,,492.091292774248
1421,414.0,865.0,0.6007116569398203,0.8092066282191936,-0.1534856423674284,-0.0801427495468622,492.237998387604
1014,244.0,621.0,0.3699640090698128,0.4747998361159471,-0.0127327447922631,-0.089738268432729,492.5999823645004
476,123.0,610.0,1.242390057322698,1.3569992791473489,-0.2688044198243418,-0.3269390478661211,492.650501977074
2167,865.0,909.0,0.8092066282191936,0.2060389342992028,-0.0801427495468622,,492.6887411307711
546,131.0,813.0,0.2734970111348254,0.8642150276187834,0.0089768993939713,-0.175939274222328,493.43076753347503
1982,619.0,653.0,1.7727422258750565,0.2592395005352426,-0.4734585361609156,0.058392862828585,493.99502019595576
2187,909.0,958.0,0.2060389342992028,0.2887327800704931,,,494.0734223644816
1845,550.0,669.0,0.3306816090929487,0.5338934680833116,-0.0820574712389312,-0.1918272594524772,494.19609286544954
1950,610.0,909.0,1.3569992791473489,0.2060389342992028,-0.3269390478661211,,494.3012192015375
1856,550.0,950.0,0.3306816090929487,1.3716271127683657,-0.0820574712389312,,494.5789235953842
459,123.0,414.0,1.242390057322698,0.6007116569398203,-0.2688044198243418,-0.1534856423674284,495.5034306626002
1735,526.0,824.0,0.4426510213935941,1.5607499465338996,-0.0707559855307007,-0.3478656610576447,496.3357770675028
517,131.0,414.0,0.2734970111348254,0.6007116569398203,0.0089768993939713,-0.1534856423674284,496.5293683541898
1848,550.0,813.0,0.3306816090929487,0.8642150276187834,-0.0820574712389312,-0.175939274222328,496.6055921216041
2181,907.0,963.0,0.9802829428936306,0.6605751660104495,,,496.9249777309614
537,131.0,621.0,0.2734970111348254,0.4747998361159471,0.0089768993939713,-0.089738268432729,497.1448126359596
1556,468.0,596.0,0.2370517424707365,0.6817910317689488,-0.0877330836376693,-0.2001264560099329,497.153112348683
1438,433.0,526.0,0.4828167838344139,0.4426510213935941,-0.0511213924651077,-0.0707559855307007,497.5025908037732
1194,308.0,551.0,0.5473839636844602,0.2888732238449911,-0.13746368534939,-0.0030033910363513,497.6490153319038
1934,596.0,983.0,0.6817910317689488,1.2725375188574208,-0.2001264560099329,,497.960921642422
777,175.0,958.0,0.4007304775887341,0.2887327800704931,-0.0783147327949063,,498.06982742637297
613,141.0,963.0,0.7350417839778682,0.6605751660104495,-0.114435582810545,,498.2199045753802
529,131.0,545.0,0.2734970111348254,0.4573672389475725,0.0089768993939713,-0.0479998457382802,498.23130621879073
1005,244.0,538.0,0.3699640090698128,0.0044495280079726,-0.0127327447922631,-0.0078382362108335,498.37747698832254
715,159.0,824.0,0.6182618281146386,1.5607499465338996,-0.1246897644802125,-0.3478656610576447,498.4128092298885
113,97.0,654.0,1.247826790080195,0.3312012825731614,-0.3458129272339558,0.0077697488820973,498.50580038959856
2096,658.0,865.0,1.400580446831814,0.8092066282191936,-0.3233799072499579,-0.0801427495468622,498.8886603605752
92,97.0,440.0,1.247826790080195,0.2780580691147349,-0.3458129272339558,-0.0068383139519543,500.45558743406235
670,150.0,983.0,1.3920139742487887,1.2725375188574208,-0.3406909655776466,,500.52940053135586
2053,653.0,948.0,0.2592395005352426,1.1472113494543803,0.058392862828585,,501.01634854590844
1332,385.0,654.0,1.3079163700459553,0.3312012825731614,-0.3006173853868414,0.0077697488820973,501.10766470320937
1381,392.0,865.0,0.474474705316382,0.8092066282191936,-0.0202723417008456,-0.0801427495468622,502.09314778787933
1454,433.0,658.0,0.4828167838344139,1.400580446831814,-0.0511213924651077,-0.3233799072499579,502.4015051083503
299,109.0,621.0,0.5228797155046276,0.4747998361159471,-0.0671651894674969,-0.089738268432729,502.75415612278374
1781,538.0,610.0,0.0044495280079726,1.3569992791473489,-0.0078382362108335,-0.3269390478661211,503.116170682575
793,180.0,433.0,1.1549035717395917,0.4828167838344139,-0.2920876525947573,-0.0511213924651077,503.33702438871944
1842,550.0,654.0,0.3306816090929487,0.3312012825731614,-0.0820574712389312,0.0077697488820973,503.5474853714175
1804,538.0,983.0,0.0044495280079726,1.2725375188574208,-0.0078382362108335,,503.92992602120586
996,244.0,440.0,0.3699640090698128,0.2780580691147349,-0.0127327447922631,-0.0068383139519543,504.2159983464486
554,131.0,950.0,0.2734970111348254,1.3716271127683657,0.0089768993939713,,504.3042597892896
1130,272.0,308.0,0.3443565958799794,0.5473839636844602,-0.0824008272094793,-0.13746368534939,504.8523028087957
1618,478.0,526.0,0.4731754205288183,0.4426510213935941,-0.0650309915947531,-0.0707559855307007,505.45585613920616
1120,262.0,865.0,0.1440649949977128,0.8092066282191936,0.0057264380254409,-0.0801427495468622,505.8103243693434
1576,468.0,948.0,0.2370517424707365,1.1472113494543803,-0.0877330836376693,,506.365898631359
2091,658.0,669.0,1.400580446831814,0.5338934680833116,-0.3233799072499579,-0.1918272594524772,506.5435368824213
2135,721.0,865.0,0.5370507141905243,0.8092066282191936,-0.2024180656034708,-0.0801427495468622,506.9512156789611
1526,460.0,653.0,0.4581448705970885,0.2592395005352426,-0.0401793351666732,0.058392862828585,507.1140860285086
1082,257.0,983.0,0.5563878226718764,1.2725375188574208,-0.1728355159895311,,507.2902530565399
1432,433.0,460.0,0.4828167838344139,0.4581448705970885,-0.0511213924651077,-0.0401793351666732,507.3863830475091
1478,440.0,538.0,0.2780580691147349,0.0044495280079726,-0.0068383139519543,-0.0078382362108335,507.42989747160925
721,159.0,948.0,0.6182618281146386,1.1472113494543803,-0.1246897644802125,,507.83588375583884
130,97.0,983.0,1.247826790080195,1.2725375188574208,-0.3458129272339558,,507.86112456774345
1444,433.0,558.0,0.4828167838344139,0.4841462695570797,-0.0511213924651077,-0.0283634295386274,508.2522915503368
1745,526.0,983.0,0.4426510213935941,1.2725375188574208,-0.0707559855307007,,509.07055877552426
1311,385.0,440.0,1.3079163700459553,0.2780580691147349,-0.3006173853868414,-0.0068383139519543,509.8855580680195
1537,460.0,909.0,0.4581448705970885,0.2060389342992028,-0.0401793351666732,,510.06642131473507
2197,944.0,950.0,1.0557563320453802,1.3716271127683657,,,510.2406479170536
2209,958.0,983.0,0.2887327800704931,1.2725375188574208,,,510.24338722459476
1801,538.0,950.0,0.0044495280079726,1.3716271127683657,-0.0078382362108335,,510.3482278664678
2148,813.0,909.0,0.8642150276187834,0.2060389342992028,-0.175939274222328,,510.9113275075496
1174,272.0,963.0,0.3443565958799794,0.6605751660104495,-0.0824008272094793,,511.3699695451477
2199,944.0,963.0,1.0557563320453802,0.6605751660104495,,,511.6750266828544
940,217.0,308.0,0.539712012701127,0.5473839636844602,-0.1364498662411186,-0.13746368534939,511.7024267801725
1858,550.0,963.0,0.3306816090929487,0.6605751660104495,-0.0820574712389312,,511.91476603685965
1629,478.0,621.0,0.4731754205288183,0.4747998361159471,-0.0650309915947531,-0.089738268432729,512.8706013788883
1793,538.0,813.0,0.0044495280079726,0.8642150276187834,-0.0078382362108335,-0.175939274222328,513.0718871517349
2186,909.0,950.0,0.2060389342992028,1.3716271127683657,,,513.2613160250552
